"date","total_count","lineage_count","lineage","prevalence","prevalence_rolling","term"
"2020-06-24",0,0,"other",0,0,NA
"2020-06-25",1,1,"b.1",1,1,NA
"2020-06-25",0,0,"b.1.1",0,0,NA
"2020-06-25",0,0,"b.1.1.7",0,0,"Alpha"
"2020-06-25",0,0,"other",0,0,NA
"2020-06-26",0,0,"b.1",0,1,NA
"2020-06-26",0,0,"b.1.1",0,0,NA
"2020-06-26",0,0,"b.1.1.7",0,0,"Alpha"
"2020-06-26",0,0,"other",0,0,NA
"2020-06-27",0,0,"b.1",0,1,NA
"2020-06-27",0,0,"b.1.1",0,0,NA
"2020-06-27",0,0,"b.1.1.7",0,0,"Alpha"
"2020-06-27",0,0,"other",0,0,NA
"2020-06-28",0,0,"b.1",0,1,NA
"2020-06-28",0,0,"b.1.1",0,0,NA
"2020-06-28",0,0,"b.1.1.7",0,0,"Alpha"
"2020-06-28",0,0,"other",0,0,NA
"2020-06-29",1,1,"b.1",1,1,NA
"2020-06-29",0,0,"b.1.1",0,0,NA
"2020-06-29",0,0,"b.1.1.7",0,0,"Alpha"
"2020-06-29",0,0,"other",0,0,NA
"2020-06-30",0,0,"b.1",0,1,NA
"2020-06-30",0,0,"b.1.1",0,0,NA
"2020-06-30",0,0,"b.1.1.7",0,0,"Alpha"
"2020-06-30",0,0,"other",0,0,NA
"2020-07-01",0,0,"b.1",0,1,NA
"2020-07-01",0,0,"b.1.1",0,0,NA
"2020-07-01",0,0,"b.1.1.7",0,0,"Alpha"
"2020-07-01",0,0,"other",0,0,NA
"2020-07-02",0,0,"b.1",0,1,NA
"2020-07-02",0,0,"b.1.1",0,0,NA
"2020-07-02",0,0,"b.1.1.7",0,0,"Alpha"
"2020-07-02",0,0,"other",0,0,NA
"2020-07-03",0,0,"b.1",0,1,NA
"2020-07-03",0,0,"b.1.1",0,0,NA
"2020-07-03",0,0,"b.1.1.7",0,0,"Alpha"
"2020-07-03",0,0,"other",0,0,NA
